ID,time,gFx,gFy,gFz,TgF
2523,25.97278,-0.4416,1.3317,0.547,1.51
2524,25.98542,0.2281,1.715,0.944,1.97
2525,25.99611,0.8779,1.9095,0.956,2.31
2526,26.00842,1.2529,2.2581,0.6208,2.66
2527,26.01841,1.0577,2.4178,0.1322,2.64
2528,26.02892,0.7364,2.424,-0.3828,2.56
2529,26.03029,0.6517,2.4076,-0.4868,2.54
2530,26.04114,0.2674,2.2642,-0.7394,2.4
2531,26.0514,0.0871,2.0807,-0.6173,2.17
2532,26.06668,-0.08,1.7751,-0.1785,1.79
2533,26.09584,-0.5085,1.3886,0.5749,1.59
2534,26.09602,-0.5085,1.3886,0.5749,1.59
2535,26.09614,-0.5085,1.3886,0.5749,1.59
2536,26.10633,-0.5522,1.3266,0.7434,1.62
2537,26.11877,-0.5442,1.2623,0.8504,1.62
2538,26.12877,-0.4706,1.2171,0.828,1.55
2539,26.14118,-0.2097,1.1886,0.5756,1.34
2540,26.15217,-0.0556,1.1815,0.3775,1.24
2541,26.16342,0.0839,1.2123,0.1662,1.23
2542,26.16399,0.0839,1.2123,0.1662,1.23
2543,26.1743,0.1763,1.203,0.0235,1.22
2544,26.18606,0.2725,1.1705,-0.0811,1.2
2545,26.19734,0.3111,1.148,-0.0728,1.19
2546,26.21276,0.3001,1.1747,-0.1458,1.22
2547,26.24828,0.1008,1.3058,0.3298,1.35
2548,26.24846,0.1008,1.3058,0.3298,1.35
2549,26.24859,0.1008,1.3058,0.3298,1.35
2550,26.24872,0.1008,1.3058,0.3298,1.35
2551,26.26192,0.1247,1.2208,0.5697,1.35
2552,26.27355,0.1738,1.1148,0.6548,1.3
2553,26.28545,0.3011,1.0361,0.5587,1.22
2554,26.28645,0.3426,1.0124,0.5211,1.19
2555,26.29693,0.445,0.9228,0.2778,1.06
2556,26.30754,0.4418,0.839,-0.02,0.95
2557,26.31974,0.1482,0.7906,-0.3402,0.87
2558,26.33012,-0.0558,0.7867,-0.3713,0.87
2559,26.34512,-0.2456,0.7305,-0.0667,0.77
2560,26.37824,-0.2899,0.3841,0.0162,0.48
2561,26.37863,-0.3013,0.3721,-0.0437,0.48
2562,26.37883,-0.3013,0.3721,-0.0437,0.48
2563,26.38462,-0.3382,0.355,-0.1886,0.53
2564,26.39507,-0.391,0.3577,-0.4624,0.7
2565,26.40713,-0.4303,0.3931,-0.6813,0.9
2566,26.41923,-0.423,0.4166,-0.7409,0.95
2567,26.42023,-0.4198,0.4114,-0.7397,0.94
2568,26.43017,-0.4093,0.3961,-0.6962,0.9
2569,26.44077,-0.3697,0.3966,-0.576,0.79
2570,26.45263,-0.3377,0.3885,-0.4671,0.7
2571,26.46354,-0.4039,0.39,-0.4705,0.73
2572,26.47388,-0.4755,0.4662,-0.5753,0.88
2573,26.49032,-0.5163,0.5292,-0.8711,1.14
2574,26.51909,-0.422,0.6897,-0.8589,1.18
2575,26.5194,-0.403,0.6919,-0.8345,1.16
2576,26.51955,-0.403,0.6919,-0.8345,1.16
2577,26.52846,-0.3497,0.6975,-0.7441,1.08
2578,26.53984,-0.2772,0.7134,-0.5999,0.97
2579,26.55198,-0.2132,0.7215,-0.5425,0.93
2580,26.55267,-0.2132,0.7215,-0.5425,0.93
2581,26.56352,-0.1555,0.7136,-0.5738,0.93
2582,26.57561,-0.1848,0.7342,-0.651,1.0
2583,26.5865,-0.1916,0.7605,-0.7048,1.05
2584,26.60059,-0.1833,0.7618,-0.7402,1.08
2585,26.62965,-0.0419,0.8221,-0.7614,1.12
2586,26.62983,-0.0419,0.8221,-0.7614,1.12
2587,26.62997,-0.0419,0.8221,-0.7614,1.12
2588,26.64081,0.0074,0.8285,-0.6808,1.07
2589,26.65127,0.0277,0.8116,-0.596,1.01
2590,26.66453,-0.0258,0.783,-0.5442,0.95
2591,26.674,-0.0974,0.7728,-0.5213,0.94
2592,26.68553,-0.1799,0.7078,-0.5413,0.91
2593,26.69733,-0.2637,0.6399,-0.6283,0.93
2594,26.69776,-0.2637,0.6399,-0.6283,0.93
2595,26.70956,-0.3736,0.6103,-0.7206,1.02
2596,26.71915,-0.4782,0.5895,-0.7846,1.09
2597,26.73479,-0.5811,0.5519,-0.7514,1.1
2598,26.7542,-0.5754,0.5468,-0.6571,1.03
2599,26.75451,-0.5754,0.5468,-0.6571,1.03
2600,26.76527,-0.5407,0.5576,-0.639,1.01
2601,26.77351,-0.5266,0.5734,-0.6112,0.99
2602,26.78453,-0.5041,0.6052,-0.5579,0.97
2603,26.79784,-0.5324,0.6577,-0.5672,1.02
2604,26.80866,-0.5798,0.7315,-0.5196,1.07
2605,26.81916,-0.5884,0.8065,-0.4588,1.1
2606,26.81969,-0.5813,0.8314,-0.4387,1.11
2607,26.83056,-0.4904,0.9489,-0.3557,1.13
2608,26.84198,-0.295,1.0781,-0.2662,1.15
2609,26.85388,-0.1352,1.2152,-0.2003,1.24
2610,26.86391,-0.0683,1.2887,-0.1646,1.3
2611,26.87974,-0.0057,1.351,-0.1521,1.36
2612,26.89999,-0.1071,1.3754,-0.2599,1.4
2613,26.90018,-0.1071,1.3754,-0.2599,1.4
2614,26.90785,-0.0964,1.351,-0.2548,1.38
2615,26.91884,0.0883,1.2951,-0.1443,1.31
2616,26.93111,0.3583,1.2108,-0.0725,1.26
2617,26.94208,0.5144,1.1221,-0.1106,1.24
2618,26.95363,0.498,1.0344,-0.2533,1.18
2619,26.95399,0.498,1.0344,-0.2533,1.18
2620,26.96483,0.4836,0.9318,-0.3789,1.12
2621,26.97642,0.4582,0.7996,-0.469,1.03
2622,26.98943,0.3604,0.6658,-0.5513,0.94
2623,27.00199,0.2161,0.5888,-0.5714,0.85
2624,27.02325,-0.1491,0.5119,-0.4719,0.71
2625,27.02346,-0.1491,0.5119,-0.4719,0.71
2626,27.02988,-0.2237,0.5004,-0.3461,0.65
2627,27.04252,-0.3182,0.4476,-0.117,0.56
2628,27.05572,-0.391,0.4327,0.0855,0.59
2629,27.06386,-0.3492,0.4549,0.2492,0.63
2630,27.07575,-0.2364,0.4246,0.4036,0.63
2631,27.08757,-0.1245,0.2913,0.6059,0.68
2632,27.08812,-0.1245,0.2913,0.6059,0.68
2633,27.09966,-0.2215,-0.0671,0.5839,0.63
2634,27.11308,-1.0733,-0.5804,0.2607,1.25
2635,27.13545,-3.4063,-3.2449,-4.2898,6.37
2636,27.13566,-3.4063,-3.2449,-4.2898,6.37
2637,27.14148,-3.8131,-3.6033,-5.4006,7.53
2638,27.15215,-7.909,-3.1716,-8.0283,11.71
2639,27.16353,-7.8259,-1.9638,-6.7205,10.5
2640,27.17418,-4.4988,-1.6807,-3.0595,5.69
2641,27.18625,-1.5265,-0.716,-0.4372,1.74
2642,27.19809,-2.2083,-0.3058,-2.9146,3.67
2643,27.20888,-3.7757,-0.1035,-5.1477,6.38
2644,27.21949,-1.997,-0.512,-2.8072,3.48
2645,27.23079,0.5605,-1.7413,-0.4754,1.89
2646,27.24334,0.0702,-2.7282,-1.5879,3.16
2647,27.24358,0.0702,-2.7282,-1.5879,3.16
2648,27.26276,4.3159,-4.7209,2.0983,6.73
2649,27.27503,8.0074,-3.1997,6.8132,10.99
2650,27.27607,8.0074,-2.4265,7.5959,11.3
2651,27.28568,8.0074,0.5627,7.9482,11.3
2652,27.29853,8.0074,5.9501,-1.2976,10.06
2653,27.30895,8.0074,0.0816,-5.1566,9.52
2654,27.32043,4.0212,-8.0082,1.8784,9.16
2655,27.33146,-7.6319,-6.0846,7.9766,12.61
2656,27.3424,-1.1598,-4.3914,7.8195,9.04
2657,27.35387,3.8666,-2.6061,-2.2008,5.16
2658,27.3672,4.6112,0.0755,-8.0283,9.26
2659,27.36755,4.6112,0.0755,-8.0283,9.26
2660,27.39245,0.2188,-0.3077,-1.0016,1.07
2661,27.39288,0.2188,-0.3077,-1.0016,1.07
2662,27.39743,-0.9148,-0.0187,-0.6867,1.14
2663,27.40933,-1.3117,0.0672,-2.1507,2.52
2664,27.41987,-0.6846,0.2031,-3.7306,3.8
2665,27.43132,0.0341,0.1293,-5.062,5.06
2666,27.44333,0.1318,-0.0857,-5.5481,5.55
2667,27.45356,-0.123,-0.317,-4.9183,4.93
2668,27.46429,-0.6338,-0.7358,-3.2212,3.36
2669,27.47616,-1.0061,-1.0546,-1.6282,2.19
2670,27.48661,-1.6357,-1.2962,-0.3779,2.12
2671,27.50071,-3.0716,-1.7574,0.8585,3.64
2672,27.50117,-3.0716,-1.7574,0.8585,3.64
2673,27.52159,-2.8725,-1.8915,-1.1354,3.62
2674,27.5218,-2.8725,-1.8915,-1.1354,3.62
2675,27.53049,-2.2642,-1.8563,-2.1138,3.61
2676,27.54145,-1.8001,-1.6492,-2.4945,3.49
2677,27.55374,-1.3555,-1.2131,-1.8258,2.58
2678,27.56537,-0.7999,-0.9964,-0.8415,1.53
2679,27.57664,-0.3231,-0.6327,-0.0642,0.71
2680,27.58808,0.1323,-0.3241,0.1395,0.38
2681,27.599,0.2676,-0.0085,-0.0574,0.27
2682,27.61166,0.3629,0.2175,-0.1663,0.45
2683,27.61198,0.3629,0.2175,-0.1663,0.45
2684,27.63893,0.541,0.0809,0.3281,0.64
2685,27.63925,0.4853,0.0753,0.4073,0.64
2686,27.64548,0.3676,0.0582,0.5807,0.69
2687,27.65263,0.2378,0.0206,0.764,0.8
2688,27.66399,0.1665,-0.1126,0.7356,0.76
2689,27.67557,0.1132,-0.2157,0.5744,0.62
2690,27.68679,-0.0345,-0.2286,0.4127,0.47
2691,27.6982,-0.0402,-0.2022,0.2732,0.34
2692,27.70972,0.3287,-0.2601,-0.042,0.42
2693,27.72128,0.7726,-0.3121,-0.4299,0.94
2694,27.73445,0.8542,-0.2049,-0.513,1.02
2695,27.73515,0.8644,-0.1487,-0.4458,0.98
2696,27.7519,1.7425,0.1865,0.312,1.78
2697,27.76413,3.0238,0.409,0.4061,3.08
2698,27.77532,3.6125,0.8319,-0.3307,3.72
2699,27.77618,3.6541,0.9518,-0.6104,3.83
2700,27.79346,3.5019,1.8269,-2.514,4.68
2701,27.79756,3.7808,1.9683,-2.6811,5.04
2702,27.80828,4.6674,2.209,-2.2015,5.61
2703,27.82029,5.3495,2.5385,-0.9945,6.0
2704,27.83158,5.0556,3.1327,-0.04,5.95
2705,27.84294,4.065,3.8113,-0.2438,5.58
2706,27.85331,3.2769,4.1213,-1.0536,5.37
2707,27.86723,2.6969,5.5424,-2.0662,6.5
2708,27.88224,3.8456,7.978,-0.9024,8.9
2709,27.88243,3.8456,7.978,-0.9024,8.9
2710,27.89838,1.997,7.9966,1.341,8.35
2711,27.89867,1.997,7.9966,1.341,8.35
2712,27.90926,0.6446,7.9966,5.1684,9.54
2713,27.92069,-0.3263,7.9966,7.2588,10.8
2714,27.93272,1.0359,7.9966,6.6754,10.47
2715,27.94294,3.1967,7.9966,6.3525,10.7
2716,27.95386,5.4677,7.9966,6.5645,11.7
2717,27.96774,6.9516,6.7179,7.9766,12.53
2718,27.98423,6.5758,3.7165,7.9766,10.99
2719,27.9844,6.5758,3.7165,7.9766,10.99
2720,27.99789,7.8354,3.3755,7.9766,11.68
2721,28.00977,8.0074,3.1879,7.9766,11.74
2722,28.02072,8.0074,2.4912,7.9766,11.57
2723,28.02127,8.0074,2.5991,7.9766,11.6
2724,28.03149,8.0074,3.462,7.1213,11.26
2725,28.0433,8.0074,3.1239,7.2789,11.26
2726,28.05449,8.0074,-0.0754,2.4924,8.39
2727,28.06598,8.0074,0.4542,0.611,8.04
2728,28.07955,8.0074,-0.8818,3.856,8.93
2729,28.09654,8.0074,-2.5892,3.3945,9.07
2730,28.09762,8.0074,-2.8658,3.1554,9.07
2731,28.11012,7.9244,-5.2428,3.0757,9.99
2732,28.12148,3.7684,-5.9566,3.0469,7.68
2733,28.13283,1.4207,-5.8545,2.0414,6.36
2734,28.13389,1.1573,-5.7692,1.7922,6.15
2735,28.14338,1.2135,-5.3842,1.0256,5.61
2736,28.15425,1.8507,-5.1726,-0.2596,5.5
2737,28.16598,2.1155,-5.0571,-2.2411,5.92
2738,28.17752,2.478,-4.6626,-2.8697,6.01
2739,28.18871,3.1882,-4.3416,-2.7417,6.04
2740,28.19904,3.5204,-3.9123,-2.4024,5.79
2741,28.21,3.9123,-3.0754,-1.9875,5.36
2742,28.22363,4.9982,-1.8563,-1.5451,5.55
2743,28.24245,5.1223,-0.0549,0.2465,5.13
2744,28.24266,5.1223,-0.0549,0.2465,5.13
2745,28.25377,4.8765,0.9291,1.0275,5.07
2746,28.26536,3.8155,2.0995,1.5718,4.63
2747,28.27776,1.7266,3.9652,1.3095,4.52
2748,28.27804,1.7266,3.9652,1.3095,4.52
2749,28.28817,1.4024,5.7046,1.6566,6.1
2750,28.30003,3.2502,6.9578,2.081,7.96
2751,28.31088,4.1402,7.5461,1.2616,8.7
2752,28.32206,2.6473,6.5587,-0.4907,7.09
2753,28.33541,0.777,4.7169,-0.9422,4.87
2754,28.35853,-0.4504,1.2902,0.3745,1.42
2755,28.35881,-0.4504,1.2902,0.3745,1.42
2756,28.36548,-0.7674,0.7173,0.4046,1.13
2757,28.37737,-0.9441,-0.0921,0.184,0.97
2758,28.38893,-0.8197,-0.6625,-0.2279,1.08
2759,28.39997,-0.6922,-1.0956,-0.65,1.45
2760,28.40033,-0.6922,-1.0956,-0.65,1.45
2761,28.41086,-0.7066,-1.5148,-0.9095,1.9
2762,28.42379,-0.8153,-1.923,-1.4125,2.52
2763,28.43271,-1.0037,-2.0303,-1.7181,2.84
2764,28.44426,-0.9126,-2.1365,-2.0247,3.08
2765,28.45558,-0.5928,-2.2479,-2.2531,3.24
2766,28.46906,-0.2806,-2.1961,-2.2081,3.13
2767,28.48657,0.1237,-2.1258,-1.3638,2.53
2768,28.48672,0.1237,-2.1258,-1.3638,2.53
2769,28.50011,0.3407,-2.0017,-0.4863,2.09
2770,28.50974,0.5222,-1.8209,0.2456,1.91
2771,28.52236,0.5955,-1.5063,0.7486,1.78
2772,28.52286,0.5955,-1.5063,0.7486,1.78
2773,28.53311,0.7088,-1.2236,1.0874,1.78
2774,28.54536,0.9714,-0.7204,1.4399,1.88
2775,28.55726,1.2763,-0.2501,1.3749,1.89
2776,28.56739,1.5959,0.0035,1.128,1.95
2777,28.578,1.8753,0.1669,0.8917,2.08
2778,28.5887,1.9,0.3096,0.8245,2.09
2779,28.60251,1.5673,0.5554,1.0627,1.97
2780,28.6269,1.9496,1.5946,2.7139,3.7
2781,28.62709,1.9496,1.5946,2.7139,3.7
2782,28.62725,1.9496,1.5946,2.7139,3.7
2783,28.64527,1.9174,2.2188,2.6712,3.97
2784,28.65514,1.4002,2.5952,2.2757,3.72
2785,28.65612,1.29,2.6411,2.152,3.64
2786,28.66621,0.9976,2.6382,1.5548,3.22
2787,28.67792,0.2207,2.6732,0.9846,2.86
2788,28.68869,-0.6846,3.2365,1.041,3.47
2789,28.69925,-0.9587,3.9056,1.371,4.25
2790,28.71066,-1.6445,5.248,1.5767,5.72
2791,28.72188,-2.715,6.4663,1.8139,7.24
2792,28.73572,-3.9401,7.9932,3.7573,9.67
2793,28.76032,-2.9024,7.9966,7.9766,11.66
2794,28.76048,-2.9024,7.9966,7.9766,11.66
2795,28.76061,-2.9024,7.9966,7.9766,11.66
2796,28.76684,-2.4809,7.8021,7.9766,11.43
2797,28.77799,-1.7222,6.6933,7.9766,10.55
2798,28.79004,0.7577,4.9466,7.9766,9.42
2799,28.80123,3.8505,3.5748,7.9766,9.55
2800,28.82043,7.4087,3.4903,5.1896,9.7
2801,28.82078,7.4087,3.4903,5.1896,9.7
2802,28.83297,7.5271,3.5677,4.8745,9.65
2803,28.84474,6.772,2.9929,6.4516,9.82
2804,28.86256,6.1557,2.0284,7.9766,10.28
2805,28.86273,6.1557,2.0284,7.9766,10.28
2806,28.87808,6.6564,0.6604,7.9766,10.41
2807,28.88908,7.3647,-0.8372,7.0597,10.24
2808,28.90106,8.0074,-2.792,4.7533,9.72
2809,28.90148,8.0074,-2.792,4.7533,9.72
2810,28.91123,7.5332,-4.2812,3.471,9.33
2811,28.9224,5.0167,-5.3124,2.5769,7.75
2812,28.93354,2.8867,-5.0857,3.6584,6.9
2813,28.94547,3.2998,-5.8992,4.4812,8.11
2814,28.95793,4.0872,-6.7579,2.6646,8.34
2815,28.96846,3.0038,-6.2312,-0.2868,6.92
2816,28.98289,2.7829,-5.6625,-4.0284,7.49
2817,28.98348,2.7741,-5.5367,-4.3548,7.57
2818,28.99914,3.0712,-4.3242,-3.501,6.36
2819,29.0113,4.1314,-3.1726,-1.6355,5.46
2820,29.0227,4.8071,-1.4232,0.4842,5.04
2821,29.02295,4.8071,-1.4232,0.4842,5.04
2822,29.03357,5.3971,-0.02,2.3365,5.88
2823,29.04586,4.6139,1.1739,4.5158,6.56
2824,29.05699,2.2171,1.7573,4.9148,5.67
2825,29.06899,0.3099,1.8381,3.5291,3.99
2826,29.08035,-0.1379,2.0778,1.9688,2.87
2827,29.09048,0.7357,2.349,1.2924,2.78
2828,29.10171,1.7048,3.0081,1.1812,3.65
2829,29.11669,1.3816,3.7591,1.9791,4.47
2830,29.11744,1.2397,3.8152,2.0323,4.5
2831,29.13988,-0.4804,4.2784,1.4692,4.55
2832,29.14006,-0.4804,4.2784,1.4692,4.55
2833,29.14606,-0.6802,4.2816,1.1079,4.47
2834,29.15648,-0.8131,4.1597,0.7251,4.3
2835,29.16728,-0.9094,4.1201,0.5209,4.25
2836,29.17868,-0.7899,4.1626,0.529,4.27
2837,29.19012,-0.2437,3.8563,0.4845,3.89
2838,29.20129,-0.0434,3.4925,0.1278,3.5
2839,29.21196,-0.0101,3.0799,-0.3161,3.1
2840,29.22806,0.1269,2.2977,-0.7959,2.43
2841,29.25576,0.0436,1.2616,-0.8245,1.51
2842,29.25612,0.0436,1.2616,-0.8245,1.51
2843,29.2563,0.0436,1.2616,-0.8245,1.51
2844,29.26718,-0.0258,1.0469,-0.6117,1.21
2845,29.27921,-0.2244,0.8192,-0.3496,0.92
2846,29.2799,-0.2728,0.7935,-0.2772,0.88
2847,29.29052,-0.4274,0.6934,0.0215,0.81
2848,29.30256,-0.4887,0.5412,0.2839,0.78
2849,29.31336,-0.5083,0.4669,0.4322,0.81
2850,29.32422,-0.4958,0.4078,0.5688,0.86
2851,29.33556,-0.4555,0.3457,0.6516,0.87
2852,29.34673,-0.4748,0.3291,0.6196,0.85
2853,29.35872,-0.4804,0.3093,0.4515,0.73
2854,29.37299,-0.2576,0.3262,0.2309,0.48
2855,29.37326,-0.2576,0.3262,0.2309,0.48
2856,29.39894,-0.0714,0.4075,-0.1136,0.43
2857,29.40012,-0.0714,0.4075,-0.1136,0.43
2858,29.4018,-0.0851,0.419,-0.1426,0.45
2859,29.41301,-0.1018,0.4447,-0.2205,0.51
2860,29.42394,-0.0636,0.4647,-0.3041,0.56
2861,29.43532,-0.058,0.5493,-0.4939,0.74
2862,29.44806,0.0172,0.6347,-0.7289,0.97
2863,29.45792,0.093,0.6836,-0.9617,1.18
2864,29.46873,0.0605,0.7457,-1.1415,1.36
2865,29.48005,-0.1147,0.8612,-1.2522,1.52
2866,29.49164,-0.2803,0.934,-1.1504,1.51
2867,29.50255,-0.3832,0.9264,-0.8872,1.34
2868,29.51774,-0.3778,1.074,0.024,1.14
2869,29.51803,-0.3778,1.074,0.024,1.14
2870,29.5384,0.0988,1.308,0.8162,1.54
2871,29.5387,0.1445,1.3356,0.8595,1.59
2872,29.54608,0.2469,1.3818,0.8983,1.67
2873,29.55827,0.339,1.4966,0.7535,1.71
2874,29.56976,0.2219,1.5499,0.5575,1.66
2875,29.57945,0.0505,1.596,0.3829,1.64
2876,29.59146,-0.0512,1.5374,0.3008,1.57
2877,29.60286,-0.035,1.3872,0.463,1.46
2878,29.61868,-0.1201,1.2831,0.9095,1.58
2879,29.63482,-0.0788,1.1795,1.2108,1.69
2880,29.63502,-0.0788,1.1795,1.2108,1.69
2881,29.64512,-0.0658,1.115,1.2374,1.67
2882,29.65918,-0.165,1.0198,1.0801,1.49
2883,29.67057,-0.251,0.9919,0.9228,1.38
2884,29.68133,-0.275,0.9318,0.7715,1.24
2885,29.69331,-0.2603,0.8414,0.6587,1.1
2886,29.69388,-0.2603,0.8414,0.6587,1.1
2887,29.71281,-0.315,0.7581,0.5035,0.96
2888,29.71338,-0.3218,0.751,0.4913,0.95
2889,29.72564,-0.294,0.7051,0.4803,0.9
2890,29.74086,-0.1941,0.6552,0.4847,0.84
2891,29.76213,-0.1951,0.592,0.4185,0.75
2892,29.76232,-0.1951,0.592,0.4185,0.75
2893,29.76928,-0.239,0.5873,0.4232,0.76
2894,29.77996,-0.328,0.5746,0.4456,0.8
2895,29.7936,-0.4342,0.536,0.4708,0.84
2896,29.803,-0.4919,0.4772,0.5179,0.86
2897,29.81432,-0.4953,0.443,0.6929,0.96
2898,29.82498,-0.4252,0.4603,0.9247,1.12
2899,29.83673,-0.3761,0.5241,0.8712,1.08
2900,29.85326,-0.0404,0.4676,0.8944,1.01
2901,29.85692,0.037,0.4432,0.9188,1.02
2902,29.85718,0.037,0.4432,0.9188,1.02
2903,29.86906,0.0592,0.4386,0.8194,0.93
2904,29.88132,0.017,0.4483,0.7454,0.87
2905,29.88993,-0.5083,0.3731,0.751,0.98
2906,29.90183,-0.2224,0.5006,0.8348,1.0
2907,29.91331,0.1159,0.3936,0.7576,0.86
2908,29.92449,0.007,0.4217,0.8734,0.97
2909,29.93622,0.0148,0.4693,0.8715,0.99
2910,29.94839,0.1382,0.3807,0.9819,1.06
2911,29.95939,0.1772,0.3372,0.989,1.06
2912,29.96001,0.1772,0.3372,0.989,1.06
2913,29.96998,0.2202,0.3638,0.9987,1.09
2914,29.98506,0.1215,0.4156,0.8956,0.99
2915,30.01648,0.0253,0.4464,0.719,0.85
2916,30.01674,0.0253,0.4464,0.719,0.85
2917,30.01695,0.0253,0.4464,0.719,0.85
2918,30.02474,0.0544,0.4562,0.8507,0.97
2919,30.03578,0.0658,0.43,1.042,1.13
2920,30.04829,0.0189,0.3934,1.0539,1.13
2921,30.0592,-0.0016,0.3526,1.0745,1.13
2922,30.07016,-0.0192,0.3367,1.1133,1.16
2923,30.08139,-0.0788,0.3221,1.1043,1.15
2924,30.09198,-0.0267,0.2737,1.0063,1.04
2925,30.10355,-0.0746,0.3257,0.9704,1.03
2926,30.10429,-0.0702,0.3367,0.9652,1.02
2927,30.11916,-0.0324,0.3504,0.9115,0.98
2928,30.13801,-0.0267,0.3797,0.901,0.98
2929,30.1382,-0.0267,0.3797,0.901,0.98
2930,30.14635,-0.0101,0.397,0.9039,0.99
2931,30.15824,0.0769,0.398,0.8878,0.98
2932,30.16962,0.1601,0.3768,0.8942,0.98
2933,30.18117,0.2014,0.3396,0.8272,0.92
2934,30.19204,0.1887,0.3601,0.8363,0.93
2935,30.20339,0.1457,0.4093,0.8485,0.95
2936,30.21497,0.0825,0.3413,0.2392,0.42
2937,30.22675,-0.0702,0.408,0.4464,0.61
2938,30.22736,-0.0702,0.408,0.4464,0.61
2939,30.2415,-0.026,0.2949,0.5705,0.64
2940,30.26532,0.0661,0.3404,1.8535,1.89
2941,30.26566,0.111,0.3374,1.7394,1.78
2942,30.26996,0.1477,0.334,1.608,1.65
2943,30.28175,0.2569,0.3252,1.3283,1.39
2944,30.29163,0.293,0.3127,1.3175,1.39
2945,30.30364,0.2557,0.2983,1.1314,1.2
2946,30.31502,0.1594,0.3093,0.8893,0.95
2947,30.32564,0.0917,0.3477,0.8231,0.9
2948,30.33761,0.0505,0.3863,0.7757,0.87
2949,30.34828,0.0563,0.3917,0.7642,0.86
2950,30.35951,0.0773,0.3834,0.7752,0.87
2951,30.37073,0.0619,0.3775,0.7986,0.89
2952,30.37125,0.0619,0.3775,0.7986,0.89
2953,30.38641,0.0627,0.3526,0.8458,0.92
2954,30.40471,0.0595,0.3286,1.0026,1.06
2955,30.40492,0.0595,0.3286,1.0026,1.06
2956,30.41364,0.0636,0.325,1.0026,1.06
2957,30.42454,0.0468,0.3079,0.9897,1.04
2958,30.43807,0.0551,0.2974,1.0117,1.06
2959,30.44863,0.0487,0.282,1.0236,1.06
2960,30.45942,0.0519,0.2705,1.0046,1.04
2961,30.47134,0.0321,0.2759,0.9745,1.01
2962,30.48198,0.0148,0.2905,0.9198,0.96
2963,30.49336,-0.0062,0.3088,0.859,0.91
2964,30.49417,-0.0062,0.3088,0.859,0.91
2965,30.50391,-0.0114,0.3186,0.8126,0.87
2966,30.51979,0.0013,0.3272,0.7806,0.85
2967,30.5471,-0.0387,0.2944,0.8658,0.92
2968,30.5474,-0.0387,0.2944,0.8658,0.92
2969,30.54759,-0.0387,0.2944,0.8658,0.92
2970,30.55832,-0.0666,0.2998,0.892,0.94
2971,30.5702,-0.0714,0.3035,0.9242,0.98
2972,30.58179,-0.0485,0.2949,0.9408,0.99
2973,30.59236,-0.0417,0.292,0.9418,0.99
2974,30.60366,-0.0265,0.2869,0.9379,0.98
2975,30.61534,-0.0187,0.2839,0.9753,1.02
2976,30.62666,-0.028,0.2725,0.9948,1.03
2977,30.64275,-0.0595,0.2705,0.9755,1.01
2978,30.64326,-0.0595,0.2705,0.9755,1.01
2979,30.66379,-0.1101,0.2842,0.9618,1.01
2980,30.66403,-0.1101,0.2842,0.9618,1.01
2981,30.66991,-0.113,0.2764,0.9633,1.01
2982,30.68082,-0.1103,0.2656,0.9672,1.01
2983,30.69369,-0.0976,0.2673,0.9807,1.02
2984,30.70502,-0.0922,0.262,0.9929,1.03
2985,30.71701,-0.1027,0.2512,0.9999,1.04
2986,30.72724,-0.1062,0.2487,1.0244,1.06
2987,30.738,-0.1008,0.2497,1.007,1.04
2988,30.75586,-0.0952,0.2478,0.9396,0.98
2989,30.75602,-0.0952,0.2478,0.9396,0.98
2990,30.77112,-0.1269,0.2346,0.9152,0.95
2991,30.78169,-0.1726,0.239,0.9211,0.97
2992,30.79227,-0.1821,0.2485,0.9452,0.99
2993,30.80365,-0.1428,0.2465,0.9748,1.02
2994,30.8041,-0.1428,0.2465,0.9748,1.02
2995,30.8158,-0.0824,0.2285,1.0388,1.07
2996,30.82692,-0.0534,0.2265,1.0679,1.09
2997,30.84284,-0.1049,0.2375,1.042,1.07
2998,30.86634,-0.208,0.2192,0.9174,0.97
2999,30.86657,-0.208,0.2192,0.9174,0.97
3000,30.87732,-0.2041,0.215,0.9073,0.95
3001,30.87902,-0.1946,0.2163,0.9147,0.96
3002,30.89336,-0.1381,0.2111,0.9735,1.01
3003,30.9025,-0.0978,0.1886,1.0486,1.07
3004,30.91497,-0.1037,0.1865,1.0598,1.08
3005,30.92724,-0.1376,0.2202,0.9987,1.03
3006,30.9377,-0.1684,0.218,1.0275,1.06
3007,30.94875,-0.1628,0.2192,1.017,1.05
3008,30.9492,-0.1628,0.2192,1.017,1.05
3009,30.9597,-0.1518,0.2299,1.019,1.06
3010,30.97157,-0.1533,0.2334,1.0112,1.05
3011,30.98629,-0.1582,0.2424,0.9931,1.03
3012,31.00669,-0.2038,0.2028,1.0068,1.05
3013,31.00687,-0.2038,0.2028,1.0068,1.05
3014,31.01462,-0.2281,0.208,0.9819,1.03
3015,31.02572,-0.2405,0.2255,0.9518,1.01
3016,31.03894,-0.2149,0.2417,0.9176,0.97
3017,31.04927,-0.197,0.2363,0.9445,0.99
3018,31.06115,-0.1799,0.229,1.0075,1.05
3019,31.07149,-0.1885,0.2238,1.0102,1.05
3020,31.07262,-0.1924,0.2234,1.0046,1.05
3021,31.08353,-0.1921,0.236,0.9526,1.0
3022,31.09424,-0.1731,0.2502,0.9049,0.95
3023,31.10946,-0.1372,0.2742,0.8226,0.88
3024,31.13941,-0.2009,0.2678,0.8226,0.89
3025,31.13968,-0.2009,0.2678,0.8226,0.89
