ID,time,gFx,gFy,gFz,TgF
9267,95.47309,-3.795,-0.2904,-1.7435,4.19
9268,95.48376,-4.0569,-0.9884,-2.6906,4.97
9269,95.48411,-4.0569,-0.9884,-2.6906,4.97
9270,95.49578,-4.6916,-1.6343,-3.4665,6.06
9271,95.50698,-3.2285,-2.3185,-1.83,4.38
9272,95.51788,0.3426,-3.6903,0.1755,3.71
9273,95.52968,4.5023,-5.5469,1.1795,7.24
9274,95.54433,7.7687,-3.6119,4.3312,9.6
9275,95.56976,8.0074,2.5962,1.5225,8.55
9276,95.57023,8.0074,3.5365,-0.7512,8.79
9277,95.57048,8.0074,3.5365,-0.7512,8.79
9278,95.58442,8.0074,0.0338,-7.4822,10.96
9279,95.59608,2.5792,-8.0082,1.0803,8.48
9280,95.60707,-5.4594,-5.9165,7.9766,11.33
9281,95.61748,-1.3286,-4.2634,7.3431,8.59
9282,95.61843,-0.3062,-3.9011,6.0745,7.23
9283,95.62944,2.2972,-2.2939,-1.5256,3.59
9284,95.64087,3.9384,-0.3639,-8.0283,8.95
9285,95.65119,3.5314,-0.469,-6.8693,7.74
9286,95.66262,0.9448,-0.766,-2.3203,2.62
9287,95.67396,-1.2235,-0.5948,-1.2468,1.85
9288,95.68871,-3.7273,0.6501,-1.3968,4.03
9289,95.71061,-3.752,1.8992,0.0496,4.21
9290,95.71104,-3.6873,2.0013,0.2289,4.2
9291,95.71705,-3.453,2.1271,0.5096,4.09
9292,95.72835,-2.863,1.6434,-0.1194,3.3
9293,95.74179,-2.9822,1.1062,-1.5498,3.54
9294,95.7427,-2.9664,1.0273,-1.7682,3.6
9295,95.75249,-2.4265,0.7684,-2.3259,3.45
9296,95.76305,-1.4415,0.5434,-2.4967,2.93
9297,95.77424,-0.5276,0.4283,-2.238,2.34
9298,95.78478,-0.0739,0.4757,-1.6941,1.76
9299,95.80031,0.455,0.2561,-0.6082,0.8
9300,95.81995,0.1785,-0.1047,-0.1221,0.24
9301,95.82021,0.1462,-0.1878,-0.1429,0.28
9302,95.82804,-0.0255,-0.4321,-0.1495,0.46
9303,95.84096,-0.4961,-0.6512,0.2329,0.85
9304,95.85176,-0.615,-0.7028,0.5321,1.07
9305,95.86293,-0.317,-0.8061,0.5395,1.02
9306,95.8742,-0.0793,-0.7998,0.2585,0.84
9307,95.88582,-0.0153,-0.683,-0.032,0.68
9308,95.89652,0.0392,-0.5584,-0.0811,0.57
9309,95.89728,0.0473,-0.5269,-0.0737,0.53
9310,95.912,0.1262,-0.2113,0.1148,0.27
9311,95.92894,0.6202,0.162,0.4967,0.81
9312,95.92915,0.6202,0.162,0.4967,0.81
9313,95.94038,1.0096,0.315,0.6426,1.24
9314,95.95017,1.1837,0.454,0.526,1.37
9315,95.96327,1.0814,0.5414,0.1622,1.22
9316,95.97453,0.9065,0.6052,0.0279,1.09
9317,95.98562,0.819,0.6624,0.1249,1.06
9318,95.99694,1.0457,0.7684,0.482,1.38
9319,96.00843,1.4148,0.8527,0.9022,1.88
9320,96.01966,1.7459,0.9719,1.213,2.34
9321,96.03192,1.8751,1.0303,1.0732,2.39
9322,96.03237,1.8751,1.0303,1.0732,2.39
9323,96.0425,1.6662,0.9203,0.5908,1.99
9324,96.05708,1.0648,0.804,0.5101,1.43
9325,96.0819,1.0965,0.5009,2.0644,2.39
9326,96.08207,1.0965,0.5009,2.0644,2.39
9327,96.08424,1.1398,0.4794,2.2136,2.54
9328,96.09672,1.0904,0.4503,2.3976,2.67
9329,96.10791,0.4792,0.6128,1.7072,1.88
9330,96.11954,-0.209,0.8392,0.7679,1.16
9331,96.13001,-0.9888,1.0537,0.1183,1.45
9332,96.14182,-2.5437,1.8777,0.8558,3.28
9333,96.15321,-3.5302,3.5033,3.0642,5.84
9334,96.16479,-2.874,5.872,4.2154,7.78
9335,96.17604,-1.7825,7.9966,3.2059,8.8
9336,96.18869,-0.5796,7.9966,2.9441,8.54
9337,96.189,-0.5796,7.9966,2.9441,8.54
9338,96.20367,-0.7562,7.9966,6.5711,10.38
9339,96.21795,-1.5922,7.9966,7.9766,11.41
9340,96.21828,-1.4302,7.9966,7.9766,11.38
9341,96.23078,0.2608,5.998,7.9766,9.98
9342,96.24254,2.7138,3.7644,7.9766,9.23
9343,96.25258,3.8759,3.2656,7.9766,9.45
9344,96.26337,5.1878,3.5186,7.9766,10.14
9345,96.27466,6.4881,4.1819,7.9766,11.1
9346,96.28568,7.67,5.5717,7.9766,12.39
9347,96.2974,8.0074,6.3659,7.9766,12.97
9348,96.3085,8.0077,6.0122,7.9766,12.8
9349,96.32355,8.0074,2.8874,7.9766,11.67
9350,96.32395,8.0074,2.8874,7.9766,11.67
9351,96.34295,8.0074,-2.4957,7.2615,11.09
9352,96.34314,8.0074,-2.4957,7.2615,11.09
9353,96.35161,8.0074,-3.3659,5.9057,10.5
9354,96.36263,8.0074,-4.4925,5.0103,10.46
9355,96.37478,6.729,-4.8211,4.8601,9.6
9356,96.38541,6.6174,-5.0175,4.7257,9.55
9357,96.39778,6.6181,-5.5525,2.2092,8.92
9358,96.41281,6.0052,-5.5682,-2.2782,8.5
9359,96.43115,4.4834,-5.0307,-3.3783,7.54
9360,96.43144,4.4834,-5.0307,-3.3783,7.54
9361,96.44189,4.0117,-4.6386,-3.1138,6.88
9362,96.45103,3.6929,-4.0257,-2.6137,6.06
9363,96.46245,4.1246,-3.1496,-2.044,5.58
9364,96.47418,4.2782,-1.7005,-0.1006,4.6
9365,96.48589,4.1698,-0.1028,3.4258,5.4
9366,96.48621,4.1698,-0.1028,3.4258,5.4
9367,96.4977,3.3531,0.8341,5.7632,6.72
9368,96.50854,1.0765,1.9227,6.2997,6.67
9369,96.52032,-0.3622,2.4196,4.5943,5.21
9370,96.53247,0.1108,2.7201,2.9863,4.04
9371,96.54186,0.6285,3.1608,2.2554,3.93
9372,96.55689,-0.3556,3.4634,1.8743,3.95
9373,96.55722,-0.3556,3.4634,1.8743,3.95
9374,96.57823,-1.9476,3.4835,1.0493,4.13
9375,96.57841,-1.9476,3.4835,1.0493,4.13
9376,96.59573,-2.6769,3.3938,1.081,4.46
9377,96.60852,-2.9021,3.4031,1.5213,4.72
9378,96.60944,-2.8787,3.4019,1.5865,4.73
9379,96.62008,-2.5762,3.3914,1.6945,4.58
9380,96.63261,-1.3445,3.1182,0.9147,3.52
9381,96.64208,-0.1276,2.69,-0.3857,2.72
9382,96.65363,0.325,2.3358,-1.9174,3.04
9383,96.6642,0.2205,2.1631,-2.3596,3.21
9384,96.67601,0.168,1.6649,-1.6553,2.35
9385,96.68659,-0.0092,1.3889,-0.7866,1.6
9386,96.70168,-0.4784,1.0178,0.2905,1.16
9387,96.70222,-0.55,0.9653,0.4156,1.19
9388,96.71898,-0.4535,0.7483,0.6543,1.09
9389,96.72997,0.0639,0.6472,0.1779,0.67
9390,96.74177,0.4631,0.5798,-0.3371,0.81
9391,96.74212,0.4631,0.5798,-0.3371,0.81
9392,96.75284,0.4611,0.5632,-0.597,0.94
9393,96.76393,0.4284,0.4862,-0.5017,0.82
9394,96.77532,0.1487,0.3157,-0.0874,0.36
9395,96.78659,-0.3282,0.2209,0.377,0.55
9396,96.79725,-0.6336,0.1471,0.6926,0.95
9397,96.80982,-0.8378,0.142,1.0884,1.38
9398,96.82058,-0.8283,0.3105,1.188,1.48
9399,96.83491,-0.5046,0.5661,0.8597,1.15
9400,96.83548,-0.4306,0.6113,0.7723,1.07
9401,96.85411,-0.0974,0.9592,-0.1558,0.98
9402,96.86266,-0.1787,1.2426,-0.823,1.5
9403,96.8741,-0.3426,1.6674,-1.4547,2.24
9404,96.88703,-0.392,1.8767,-1.6113,2.5
9405,96.88744,-0.392,1.8767,-1.6113,2.5
9406,96.8987,-0.3429,1.8831,-1.1264,2.22
9407,96.90952,-0.2466,1.8423,-0.3657,1.89
9408,96.9203,-0.1467,1.7776,0.0504,1.78
9409,96.9308,-0.0812,1.6618,0.228,1.68
9410,96.94404,-0.1719,1.5526,0.1674,1.57
9411,96.95444,-0.3915,1.5247,-0.0193,1.57
9412,96.96485,-0.5815,1.4316,-0.3144,1.58
9413,96.98007,-0.6326,1.3136,-0.5406,1.56
9414,96.98035,-0.6326,1.3136,-0.5406,1.56
9415,96.99837,-0.5315,1.1131,-0.5445,1.35
9416,96.99856,-0.5315,1.1131,-0.5445,1.35
9417,97.02196,-0.4816,0.8783,0.0142,1.0
9418,97.0226,-0.4816,0.8783,0.0142,1.0
9419,97.03388,-0.4907,0.7161,-0.029,0.87
9420,97.04242,-0.5495,0.6641,-0.0676,0.86
9421,97.05396,-0.6541,0.6101,-0.1289,0.9
9422,97.06509,-0.6621,0.5106,-0.2506,0.87
9423,97.07612,-0.6514,0.3797,-0.4121,0.86
9424,97.08812,-0.679,0.3164,-0.5702,0.94
9425,97.10359,-0.6612,0.3374,-0.5587,0.93
9426,97.10393,-0.6612,0.3374,-0.5587,0.93
9427,97.12068,-0.5588,0.2632,-0.3456,0.71
9428,97.13079,-0.5217,0.2468,-0.2364,0.62
9429,97.14216,-0.5615,0.2155,-0.2188,0.64
9430,97.14246,-0.5615,0.2155,-0.2188,0.64
9431,97.15352,-0.5136,0.2168,-0.3188,0.64
9432,97.16519,-0.4572,0.2251,-0.4197,0.66
9433,97.1764,-0.4487,0.2426,-0.4968,0.71
9434,97.18741,-0.5315,0.3462,-0.4267,0.76
9435,97.19845,-0.5662,0.4114,-0.4299,0.82
9436,97.20972,-0.6143,0.4889,-0.2718,0.83
9437,97.22112,-0.6441,0.6496,-0.147,0.93
9438,97.23622,-0.4848,0.8524,0.0675,0.98
9439,97.23656,-0.4848,0.8524,0.0675,0.98
9440,97.25246,-0.156,1.0268,0.2162,1.06
9441,97.2635,0.1164,1.1888,0.1603,1.21
9442,97.27537,0.2698,1.3251,-0.0393,1.35
9443,97.28715,0.2903,1.4412,-0.2626,1.49
9444,97.28747,0.2903,1.4412,-0.2626,1.49
9445,97.29746,0.2417,1.48,-0.4331,1.56
9446,97.31015,0.133,1.5166,-0.6114,1.64
9447,97.32139,0.1206,1.4788,-0.5704,1.59
9448,97.33218,0.1125,1.3942,-0.511,1.49
9449,97.3425,0.0189,1.3195,-0.4695,1.4
9450,97.35427,-0.166,1.2611,-0.3847,1.33
9451,97.36522,-0.3069,1.2127,-0.2308,1.27
9452,97.37914,-0.3392,1.1175,-0.0222,1.17
9453,97.39864,-0.2578,0.9792,0.0413,1.01
9454,97.39881,-0.2578,0.9792,0.0413,1.01
9455,97.40832,-0.2816,0.9154,-0.0586,0.96
9456,97.42063,-0.3653,0.9047,-0.2489,1.01
9457,97.42102,-0.3653,0.9047,-0.2489,1.01
9458,97.43224,-0.4105,0.8605,-0.4133,1.04
9459,97.44348,-0.41,0.7952,-0.4739,1.01
9460,97.45449,-0.4098,0.7823,-0.4145,0.98
9461,97.47503,-0.3206,0.7,-0.1961,0.79
9462,97.47546,-0.3206,0.7,-0.1961,0.79
9463,97.48706,-0.4003,0.6956,-0.1727,0.82
9464,97.49696,-0.4794,0.7615,-0.2362,0.93
9465,97.51032,-0.4288,0.7393,-0.4829,0.98
9466,97.529,-0.2921,0.7398,-0.8555,1.17
9467,97.52916,-0.2921,0.7398,-0.8555,1.17
9468,97.54275,-0.2637,0.7046,-0.9857,1.24
9469,97.55454,-0.2625,0.635,-0.9229,1.15
9470,97.56476,-0.2288,0.5681,-0.7135,0.94
9471,97.56554,-0.2237,0.5576,-0.65,0.89
9472,97.57595,-0.2288,0.5377,-0.3874,0.7
9473,97.58811,-0.3307,0.5749,-0.1182,0.67
9474,97.60014,-0.3307,0.6663,0.0303,0.74
9475,97.61117,-0.2048,0.6951,0.012,0.72
9476,97.62711,-0.0456,0.633,-0.1539,0.65
9477,97.64799,-0.0883,0.6399,-0.6034,0.88
9478,97.64822,-0.0883,0.6399,-0.6034,0.88
9479,97.6484,-0.0883,0.6399,-0.6034,0.88
9480,97.66428,0.0282,0.6462,-1.0206,1.21
9481,97.67627,0.1232,0.7481,-1.006,1.26
9482,97.68935,0.1687,0.9059,-0.7101,1.16
9483,97.68976,0.1687,0.9059,-0.7101,1.16
9484,97.70028,-0.0382,0.9975,-0.4087,1.08
9485,97.71126,-0.3177,1.1356,-0.1175,1.18
9486,97.72129,-0.3517,1.16,-0.1141,1.22
9487,97.73703,0.0412,1.0803,-0.3889,1.15
9488,97.75642,0.3392,1.0952,-0.9503,1.49
9489,97.75674,0.3392,1.0952,-0.9503,1.49
9490,97.76504,0.3092,1.0913,-1.1989,1.65
9491,97.77552,0.1743,1.0733,-1.3106,1.7
9492,97.79117,-0.0727,1.0408,-1.0949,1.51
9493,97.80026,-0.1403,0.9904,-0.8079,1.29
9494,97.8107,-0.1719,0.9506,-0.4158,1.05
9495,97.82266,-0.2576,0.9523,-0.2951,1.03
9496,97.83745,-0.4328,0.9719,-0.417,1.14
9497,97.83794,-0.4328,0.9719,-0.417,1.14
9498,97.85523,-0.6846,0.932,-0.5306,1.27
9499,97.85552,-0.6846,0.932,-0.5306,1.27
9500,97.86476,-0.7132,0.9184,-0.4978,1.26
9501,97.87587,-0.71,0.8263,-0.4043,1.16
9502,97.88803,-0.6783,0.7415,-0.3727,1.07
9503,97.90016,-0.6404,0.6179,-0.3581,0.96
9504,97.91031,-0.6226,0.5734,-0.3124,0.9
9505,97.92225,-0.5557,0.4569,-0.3459,0.8
9506,97.93332,-0.5916,0.2766,-0.2592,0.7
9507,97.94476,-0.9033,0.0125,0.032,0.9
9508,97.95633,-1.6154,-0.928,-0.6779,1.98
9509,97.96984,-3.464,-2.4058,-4.3379,6.05
9510,97.97016,-3.464,-2.4058,-4.3379,6.05
9511,97.98534,-6.6674,-1.6682,-7.5313,10.2
9512,97.9874,-7.149,-1.3436,-7.4109,10.38
9513,97.99796,-7.4116,-0.5587,-5.4214,9.2
9514,98.00926,-4.7966,-1.144,-2.1559,5.38
9515,98.02273,-3.6589,-1.4413,-1.0663,4.07
9516,98.0329,-3.6946,-1.7928,-2.5604,4.84
9517,98.04427,-2.3236,-2.3215,-3.9954,5.17
9518,98.05565,1.6836,-3.5965,-3.1326,5.06
9519,98.0667,3.7921,-4.4693,-1.7655,6.12
9520,98.07848,5.8176,-4.1144,0.902,7.18
9521,98.08992,8.0074,-0.8503,5.0575,9.51
9522,98.1277,8.0074,-0.691,-4.0531,9.0
9523,98.12806,7.7069,-2.8887,-3.8083,9.07
9524,98.12903,7.7069,-2.8887,-3.8083,9.07
9525,98.12929,5.0358,-4.7679,-2.5849,7.4
9526,98.13313,1.8771,-5.9769,-0.4236,6.28
9527,98.14713,-4.8792,-3.5561,7.9766,10.0
9528,98.15382,-1.0413,-2.8772,7.9766,8.54
9529,98.16514,2.1895,-1.9853,3.7475,4.77
9530,98.1764,3.7212,0.0035,-6.4775,7.47
9531,98.18968,3.1772,0.9113,-7.256,7.97
9532,98.19984,1.6562,0.4491,-3.9781,4.33
9533,98.21138,-1.27,-0.3898,-2.663,2.98
9534,98.22299,-1.9528,-0.2467,-3.6287,4.13
9535,98.22355,-1.9528,-0.2467,-3.6287,4.13
9536,98.2346,-1.2924,-0.1314,-3.8022,4.02
9537,98.24914,-0.7875,0.2825,-3.3563,3.46
9538,98.26735,-0.8395,0.3958,-2.7331,2.89
9539,98.26761,-0.8395,0.3958,-2.7331,2.89
9540,98.27633,-0.6964,0.2043,-2.5646,2.67
9541,98.28826,-0.6773,-0.1394,-2.4519,2.55
9542,98.30164,-1.2673,-0.7538,-2.1881,2.64
9543,98.31145,-1.9393,-0.9275,-1.8036,2.81
9544,98.32216,-2.4389,-0.984,-0.9886,2.81
9545,98.33382,-2.4507,-0.9742,-0.0173,2.64
9546,98.3451,-1.8709,-0.8924,0.1632,2.08
9547,98.35571,-1.1857,-0.9954,-0.3063,1.58
9548,98.35659,-1.0423,-1.025,-0.4944,1.54
9549,98.37212,-0.6905,-0.8994,-1.113,1.59
9550,98.39167,-0.4303,-0.97,-0.5242,1.18
9551,98.39194,-0.4303,-0.97,-0.5242,1.18
9552,98.39943,-0.4494,-1.0091,-0.2166,1.13
9553,98.4099,-0.5608,-0.9248,0.163,1.09
9554,98.42329,-0.5285,-0.7404,0.4217,1.0
9555,98.43312,-0.261,-0.5953,0.5197,0.83
9556,98.44486,0.242,-0.338,0.5692,0.7
9557,98.45621,0.7039,-0.1836,0.2409,0.77
9558,98.4717,0.9099,-0.0329,-0.2284,0.94
9559,98.47201,0.9099,-0.0329,-0.2284,0.94
9560,98.49152,1.1884,-0.117,-0.5276,1.31
9561,98.50202,0.925,-0.0722,-0.6635,1.14
9562,98.50367,0.8791,-0.0757,-0.7087,1.13
9563,98.50978,0.8581,-0.1196,-0.7758,1.16
9564,98.52139,0.9209,-0.1954,-0.6725,1.16
9565,98.53325,1.1752,-0.191,-0.371,1.25
9566,98.54449,1.7275,-0.212,-0.3063,1.77
9567,98.55551,2.4485,0.0189,-0.3515,2.47
9568,98.56759,3.176,0.4298,-0.7592,3.29
9569,98.57798,3.6616,0.8697,-1.7188,4.14
9570,98.58989,3.8949,1.3977,-2.4749,4.82
9571,98.60478,4.0229,1.4524,-2.3716,4.89
9572,98.60516,4.0229,1.4524,-2.3716,4.89
9573,98.6298,3.0692,1.8447,0.3594,3.6
9574,98.62998,3.0692,1.8447,0.3594,3.6
9575,98.64445,2.381,1.8943,-0.2748,3.06
9576,98.64554,2.381,1.8943,-0.2748,3.06
9577,98.65533,1.3074,1.8511,-3.7091,4.35
9578,98.66694,1.8328,2.2657,-6.8906,7.48
9579,98.67786,4.0163,3.8106,-7.7857,9.55
9580,98.68918,4.3708,5.8937,-5.4255,9.13
9581,98.70176,1.3254,7.9966,1.0398,8.17
9582,98.71572,1.107,7.9966,5.1857,9.59
9583,98.71612,1.107,7.9966,5.1857,9.59
9584,98.74024,5.8007,7.9966,1.6297,10.01
9585,98.74045,5.8007,7.9966,1.6297,10.01
9586,98.75538,8.0074,7.9966,2.2825,11.54
9587,98.76687,8.0074,7.9966,3.7297,11.92
9588,98.7775,8.0074,6.8252,6.1404,12.18
9589,98.77805,8.0074,6.2206,6.8657,12.25
9590,98.78906,8.0074,4.4118,7.9766,12.13
9591,98.8008,8.0074,3.4028,7.9766,11.8
9592,98.81169,8.0074,2.5151,7.9766,11.58
9593,98.82353,8.0074,2.9785,7.9766,11.69
9594,98.83458,8.0074,3.7847,7.9766,11.92
9595,98.84912,8.0074,1.3244,3.3615,8.78
9596,98.86467,8.0074,0.7068,-2.0576,8.3
9597,98.86488,8.0074,0.7068,-2.0576,8.3
9598,98.87788,8.0074,-2.6039,4.5041,9.55
9599,98.89002,8.0074,-4.1327,7.4281,11.68
9600,98.90321,7.4644,-5.7934,4.3747,10.41
9601,98.91276,4.8684,-6.5119,2.872,8.62
9602,98.91369,4.182,-6.5627,2.626,8.21
9603,98.9236,2.3026,-6.6331,1.8242,7.25
9604,98.93467,1.6078,-6.3702,0.6836,6.61
9605,98.94574,1.1551,-5.6547,-0.5218,5.79
9606,98.95679,1.815,-4.7566,-2.4068,5.63
9607,98.96856,3.025,-4.1378,-3.7265,6.34
9608,98.9836,3.1669,-3.0387,-2.7654,5.19
9609,99.00697,2.3942,-2.0059,-0.5252,3.17
9610,99.00725,2.3942,-2.0059,-0.5252,3.17
9611,99.00747,2.3942,-2.0059,-0.5252,3.17
9612,99.02211,2.7531,-1.7506,-1.4885,3.59
9613,99.03583,2.8284,-0.7372,-2.1183,3.61
9614,99.0462,3.0301,0.2299,-2.277,3.8
9615,99.05698,2.7536,2.1958,-2.0992,4.1
9616,99.05744,2.7536,2.1958,-2.0992,4.1
9617,99.06935,3.2708,4.4887,-0.7895,5.61
9618,99.08039,5.0309,5.6919,0.6692,7.63
9619,99.09461,4.6498,5.4972,1.1732,7.29
9620,99.11386,1.0037,3.3682,-0.1199,3.52
9621,99.11417,1.0037,3.3682,-0.1199,3.52
9622,99.12204,0.0685,2.6255,0.0763,2.63
9623,99.13327,-0.3553,1.2123,0.9154,1.56
9624,99.14579,-0.9345,0.0074,1.8525,2.07
9625,99.15628,-1.7832,-0.7125,2.3595,3.04
9626,99.16805,-2.8105,-1.3091,2.3797,3.91
9627,99.17982,-3.1335,-1.5178,1.4018,3.75
9628,99.18058,-3.0536,-1.5642,1.159,3.62
9629,99.1916,-2.4306,-1.849,0.1156,3.06
9630,99.20221,-1.739,-2.0545,-1.2097,2.95
9631,99.21679,-1.1236,-2.0818,-2.3405,3.33
9632,99.2349,-0.3473,-2.1659,-1.9746,2.95
9633,99.23517,-0.3473,-2.1659,-1.9746,2.95
9634,99.24468,-0.0736,-2.1915,-1.324,2.56
9635,99.25562,1.1967,-1.4452,-3.8845,4.31
9636,99.26926,-0.1413,-2.4739,1.1197,2.72
9637,99.28034,0.8039,-1.5624,1.5941,2.37
9638,99.29063,1.256,-0.8833,1.6845,2.28
9639,99.30239,2.0217,-0.3986,0.9584,2.27
9640,99.30294,2.0217,-0.3986,0.9584,2.27
9641,99.31399,2.2345,0.3367,0.2908,2.28
9642,99.32858,2.7497,0.8903,-0.5306,2.94
9643,99.34447,3.3179,1.1617,-0.1385,3.52
9644,99.34464,3.3179,1.1617,-0.1385,3.52
9645,99.35591,3.3846,0.8898,0.4534,3.53
9646,99.36718,2.7932,0.3978,1.3036,3.11
9647,99.38184,1.517,0.1036,2.4518,2.88
9648,99.39036,1.0281,0.1877,3.1048,3.28
9649,99.40155,0.9338,0.3829,4.2237,4.34
9650,99.41397,1.1468,0.8949,4.5185,4.75
9651,99.42522,1.2805,1.4072,3.4673,3.96
9652,99.43672,1.216,1.9195,1.6903,2.83
9653,99.43775,1.1547,1.9755,1.4416,2.7
9654,99.45287,0.6455,2.0971,1.1131,2.46
9655,99.47488,-1.0586,3.1561,2.9721,4.46
9656,99.47508,-1.0586,3.1561,2.9721,4.46
9657,99.47891,-1.6916,3.8585,3.6386,5.57
9658,99.49041,-2.6346,5.5446,4.4235,7.57
9659,99.50409,-3.3348,7.9739,4.8322,9.9
9660,99.51307,-3.7369,7.9966,5.2808,10.29
9661,99.53041,-2.2547,7.9966,7.0939,10.92
9662,99.53095,-2.0424,7.9966,7.294,11.01
9663,99.5466,-2.0637,7.9966,7.6976,11.29
9664,99.55684,-0.7122,6.5721,7.9766,10.36
9665,99.56808,1.9108,4.9446,7.9766,9.58
9666,99.58518,6.7903,3.4019,7.9766,11.01
9667,99.58561,6.7903,3.4019,7.9766,11.01
9668,99.59934,8.0074,3.7124,7.3096,11.46
9669,99.60205,8.0074,3.8445,6.7529,11.16
9670,99.6123,8.0074,3.8895,6.8977,11.26
9671,99.62394,7.9754,3.5499,7.9766,11.83
9672,99.63424,7.2674,3.4854,7.9766,11.34
9673,99.6475,8.0045,2.7694,7.9766,11.63
9674,99.65836,8.0074,1.0202,7.9766,11.35
9675,99.66914,8.0074,-0.3793,7.9766,11.31
9676,99.68496,8.0074,-3.0021,7.4501,11.34
9677,99.68568,8.0074,-3.7189,6.9344,11.23
9678,99.70328,7.0239,-5.8161,2.5857,9.48
9679,99.71215,4.1421,-5.533,4.4374,8.21
9680,99.72429,4.2338,-7.3752,5.1149,9.92
9681,99.73661,3.4931,-7.5697,2.3492,8.66
9682,99.7473,2.6204,-7.3809,-1.8033,8.04
9683,99.74773,2.6204,-7.3809,-1.8033,8.04
9684,99.7585,2.1355,-6.7454,-4.4058,8.34
9685,99.76962,2.2056,-5.9661,-4.8197,7.98
9686,99.78144,2.1262,-4.7964,-2.7705,5.93
9687,99.79195,2.4006,-3.2975,-1.1821,4.25
9688,99.80269,3.0428,-1.5324,-0.117,3.41
9689,99.81814,3.7572,1.1974,1.9263,4.39
9690,99.85259,0.776,2.6025,0.9284,2.87
9691,99.85283,0.776,2.6025,0.9284,2.87
9692,99.85299,0.776,2.6025,0.9284,2.87
9693,99.85314,0.776,2.6025,0.9284,2.87
9694,99.86786,0.8982,2.1342,1.0053,2.52
9695,99.88204,-0.1262,1.6134,0.8746,1.84
9696,99.88252,-0.1262,1.6134,0.8746,1.84
9697,99.89223,-0.8954,1.244,0.892,1.77
9698,99.90338,-1.3398,1.0547,1.1854,2.08
9699,99.91496,-1.2206,1.0332,0.762,1.77
9700,99.9259,-1.0213,1.2157,0.0895,1.59
9701,99.93651,-0.5522,1.3776,-0.5533,1.58
9702,99.95161,-0.1381,1.4973,-1.1838,1.91
9703,99.97451,-0.3199,1.9151,0.1073,1.94
9704,99.97467,-0.3199,1.9151,0.1073,1.94
9705,99.9748,-0.3199,1.9151,0.1073,1.94
9706,99.99147,0.0067,2.0563,0.4498,2.1
9707,100.0028,-0.0922,2.3302,0.2649,2.35
9708,100.01433,0.1389,2.3947,0.1464,2.4
9709,100.02689,0.4161,2.3643,-0.2755,2.42
9710,100.02734,0.4161,2.3643,-0.2755,2.42
9711,100.03624,0.3805,2.3934,-0.6041,2.5
9712,100.04848,0.2557,2.4359,-0.5604,2.51
9713,100.05928,0.2684,2.3326,-0.3576,2.38
9714,100.07419,-0.0241,2.2107,0.1767,2.22
9715,100.09675,-0.2222,2.0526,0.5268,2.13
9716,100.09704,-0.2222,2.0526,0.5268,2.13
9717,100.10265,-0.2056,2.0304,0.5541,2.11
9718,100.11318,-0.0033,1.9603,0.475,2.02
9719,100.12508,0.2261,1.9246,0.1701,1.95
9720,100.13624,0.2855,1.8875,-0.1558,1.92
9721,100.14737,0.2256,1.8513,-0.2543,1.88
9722,100.15992,0.0773,1.6984,-0.2672,1.72
9723,100.16059,0.0773,1.6984,-0.2672,1.72
9724,100.17079,-0.0153,1.5552,-0.2044,1.57
9725,100.18248,-0.1174,1.3691,-0.149,1.38
9726,100.19306,-0.2735,1.1873,-0.1524,1.23
9727,100.20779,-0.5141,1.0476,-0.2078,1.19
9728,100.22467,-0.6433,0.9252,-0.2342,1.15
9729,100.22486,-0.6433,0.9252,-0.2342,1.15
9730,100.23539,-0.6617,0.8529,-0.2179,1.1
9731,100.24644,-0.5522,0.7821,-0.2958,1.0
9732,100.2595,-0.3739,0.7085,-0.5191,0.95
9733,100.2704,-0.2657,0.6668,-0.8,1.07
9734,100.28148,-0.2425,0.6533,-1.0023,1.22
9735,100.2925,-0.2816,0.6257,-1.2349,1.41
9736,100.30414,-0.3834,0.6394,-1.2823,1.48
9737,100.3047,-0.3834,0.6394,-1.2823,1.48
9738,100.31979,-0.4491,0.6699,-0.9964,1.28
9739,100.34399,-0.3214,0.6904,-0.5763,0.96
9740,100.34414,-0.3214,0.6904,-0.5763,0.96
9741,100.34666,-0.3206,0.7061,-0.5643,0.96
9742,100.3584,-0.2767,0.7437,-0.5533,0.97
9743,100.37009,-0.1836,0.7295,-0.5655,0.94
9744,100.38243,-0.0937,0.7212,-0.5479,0.91
9745,100.3928,-0.0907,0.7369,-0.5342,0.91
9746,100.40463,-0.1372,0.7405,-0.502,0.91
9747,100.41504,-0.1455,0.7234,-0.436,0.86
9748,100.43005,-0.1323,0.6577,-0.3024,0.74
9749,100.43043,-0.1323,0.6577,-0.3024,0.74
9750,100.45068,-0.2298,0.5615,-0.222,0.65
9751,100.45086,-0.2298,0.5615,-0.222,0.65
9752,100.45789,-0.2974,0.5272,-0.245,0.65
9753,100.46893,-0.4543,0.5426,-0.1839,0.73
9754,100.48252,-0.4469,0.464,-0.329,0.72
9755,100.49301,-0.3961,0.4119,-0.245,0.62
9756,100.5044,-0.3724,0.4542,-0.1844,0.62
9757,100.51521,-0.3121,0.4933,-0.1695,0.61
9758,100.52632,-0.2527,0.5363,-0.2223,0.63
9759,100.53775,-0.2615,0.5563,-0.2973,0.68
9760,100.54928,-0.346,0.5803,-0.3798,0.78
9761,100.56882,-0.4845,0.5881,-0.4688,0.89
9762,100.56971,-0.499,0.581,-0.4707,0.9
9763,100.58167,-0.6001,0.5832,-0.447,0.95
