time,gFx,gFy,gFz,TgF
28.310879,4.1402,7.5461,1.2616,8.70
28.322056,2.6473,6.5587,-0.4907,7.09
28.335409,0.7770,4.7169,-0.9422,4.87
28.358528,-0.4504,1.2902,0.3745,1.42
28.358806,-0.4504,1.2902,0.3745,1.42
28.365477,-0.7674,0.7173,0.4046,1.13
28.377368,-0.9441,-0.0921,0.1840,0.97
28.388934,-0.8197,-0.6625,-0.2279,1.08
28.399972,-0.6922,-1.0956,-0.6500,1.45
28.400331,-0.6922,-1.0956,-0.6500,1.45
28.410856,-0.7066,-1.5148,-0.9095,1.90
28.423792,-0.8153,-1.9230,-1.4125,2.52
28.432709,-1.0037,-2.0303,-1.7181,2.84
28.444260,-0.9126,-2.1365,-2.0247,3.08
28.455582,-0.5928,-2.2479,-2.2531,3.24
28.469055,-0.2806,-2.1961,-2.2081,3.13
28.486567,0.1237,-2.1258,-1.3638,2.53
28.486720,0.1237,-2.1258,-1.3638,2.53
28.500110,0.3407,-2.0017,-0.4863,2.09
28.509745,0.5222,-1.8209,0.2456,1.91
28.522356,0.5955,-1.5063,0.7486,1.78
28.522862,0.5955,-1.5063,0.7486,1.78
28.533109,0.7088,-1.2236,1.0874,1.78
28.545364,0.9714,-0.7204,1.4399,1.88
28.557258,1.2763,-0.2501,1.3749,1.89
28.567388,1.5959,0.0035,1.1280,1.95
28.578000,1.8753,0.1669,0.8917,2.08
28.588696,1.9000,0.3096,0.8245,2.09
28.602513,1.5673,0.5554,1.0627,1.97
28.626898,1.9496,1.5946,2.7139,3.70
28.627092,1.9496,1.5946,2.7139,3.70
28.627248,1.9496,1.5946,2.7139,3.70
28.645267,1.9174,2.2188,2.6712,3.97
28.655140,1.4002,2.5952,2.2757,3.72
28.656116,1.2900,2.6411,2.1520,3.64
28.666214,0.9976,2.6382,1.5548,3.22
28.677917,0.2207,2.6732,0.9846,2.86
28.688687,-0.6846,3.2365,1.0410,3.47
28.699251,-0.9587,3.9056,1.3710,4.25
28.710664,-1.6445,5.2480,1.5767,5.72
28.721884,-2.7150,6.4663,1.8139,7.24
28.735724,-3.9401,7.9932,3.7573,9.67
28.760318,-2.9024,7.9966,7.9766,11.66
28.760482,-2.9024,7.9966,7.9766,11.66
28.760607,-2.9024,7.9966,7.9766,11.66
28.766844,-2.4809,7.8021,7.9766,11.43
28.777994,-1.7222,6.6933,7.9766,10.55
28.790035,0.7577,4.9466,7.9766,9.42
28.801230,3.8505,3.5748,7.9766,9.55
28.820431,7.4087,3.4903,5.1896,9.70
28.820779,7.4087,3.4903,5.1896,9.70
28.832970,7.5271,3.5677,4.8745,9.65
28.844739,6.7720,2.9929,6.4516,9.82
28.862558,6.1557,2.0284,7.9766,10.28
28.862729,6.1557,2.0284,7.9766,10.28
28.878075,6.6564,0.6604,7.9766,10.41
28.889081,7.3647,-0.8372,7.0597,10.24
28.901059,8.0074,-2.7920,4.7533,9.72
28.901479,8.0074,-2.7920,4.7533,9.72
28.911226,7.5332,-4.2812,3.4710,9.33
28.922395,5.0167,-5.3124,2.5769,7.75
28.933537,2.8867,-5.0857,3.6584,6.90
28.945469,3.2998,-5.8992,4.4812,8.11
28.957933,4.0872,-6.7579,2.6646,8.34
28.968458,3.0038,-6.2312,-0.2868,6.92
28.982891,2.7829,-5.6625,-4.0284,7.49
28.983485,2.7741,-5.5367,-4.3548,7.57
28.999140,3.0712,-4.3242,-3.5010,6.36
29.011302,4.1314,-3.1726,-1.6355,5.46
29.022705,4.8071,-1.4232,0.4842,5.04
29.022954,4.8071,-1.4232,0.4842,5.04
29.033570,5.3971,-0.0200,2.3365,5.88
29.045859,4.6139,1.1739,4.5158,6.56
29.056986,2.2171,1.7573,4.9148,5.67
29.068993,0.3099,1.8381,3.5291,3.99
29.080351,-0.1379,2.0778,1.9688,2.87
29.090475,0.7357,2.3490,1.2924,2.78
29.101709,1.7048,3.0081,1.1812,3.65
29.116687,1.3816,3.7591,1.9791,4.47
29.117440,1.2397,3.8152,2.0323,4.50
29.139876,-0.4804,4.2784,1.4692,4.55
29.140056,-0.4804,4.2784,1.4692,4.55
29.146064,-0.6802,4.2816,1.1079,4.47
29.156478,-0.8131,4.1597,0.7251,4.30
29.167280,-0.9094,4.1201,0.5209,4.25
29.178678,-0.7899,4.1626,0.5290,4.27
29.190123,-0.2437,3.8563,0.4845,3.89
29.201291,-0.0434,3.4925,0.1278,3.50
29.211961,-0.0101,3.0799,-0.3161,3.10
29.228060,0.1269,2.2977,-0.7959,2.43
29.255765,0.0436,1.2616,-0.8245,1.51
29.256119,0.0436,1.2616,-0.8245,1.51
29.256296,0.0436,1.2616,-0.8245,1.51
29.267183,-0.0258,1.0469,-0.6117,1.21
29.279214,-0.2244,0.8192,-0.3496,0.92
29.279901,-0.2728,0.7935,-0.2772,0.88
29.290520,-0.4274,0.6934,0.0215,0.81
29.302561,-0.4887,0.5412,0.2839,0.78
29.313364,-0.5083,0.4669,0.4322,0.81
29.324218,-0.4958,0.4078,0.5688,0.86
29.335564,-0.4555,0.3457,0.6516,0.87
29.346733,-0.4748,0.3291,0.6196,0.85
29.358719,-0.4804,0.3093,0.4515,0.73
29.372987,-0.2576,0.3262,0.2309,0.48
29.373261,-0.2576,0.3262,0.2309,0.48
29.398941,-0.0714,0.4075,-0.1136,0.43
29.400115,-0.0714,0.4075,-0.1136,0.43
29.401796,-0.0851,0.4190,-0.1426,0.45
29.413014,-0.1018,0.4447,-0.2205,0.51
29.423944,-0.0636,0.4647,-0.3041,0.56
29.435322,-0.0580,0.5493,-0.4939,0.74
29.448058,0.0172,0.6347,-0.7289,0.97
29.457920,0.0930,0.6836,-0.9617,1.18
29.468729,0.0605,0.7457,-1.1415,1.36
29.480048,-0.1147,0.8612,-1.2522,1.52
29.491641,-0.2803,0.9340,-1.1504,1.51
29.502549,-0.3832,0.9264,-0.8872,1.34
29.517740,-0.3778,1.0740,0.0240,1.14
29.518034,-0.3778,1.0740,0.0240,1.14
29.538405,0.0988,1.3080,0.8162,1.54
29.538699,0.1445,1.3356,0.8595,1.59
29.546082,0.2469,1.3818,0.8983,1.67
29.558271,0.3390,1.4966,0.7535,1.71
29.569758,0.2219,1.5499,0.5575,1.66
29.579453,0.0505,1.5960,0.3829,1.64
29.591461,-0.0512,1.5374,0.3008,1.57
29.602858,-0.0350,1.3872,0.4630,1.46
29.618684,-0.1201,1.2831,0.9095,1.58
29.634822,-0.0788,1.1795,1.2108,1.69
29.635024,-0.0788,1.1795,1.2108,1.69
29.645117,-0.0658,1.1150,1.2374,1.67
29.659179,-0.1650,1.0198,1.0801,1.49
29.670566,-0.2510,0.9919,0.9228,1.38
29.681326,-0.2750,0.9318,0.7715,1.24
29.693311,-0.2603,0.8414,0.6587,1.10
29.693881,-0.2603,0.8414,0.6587,1.10
29.712807,-0.3150,0.7581,0.5035,0.96
29.713379,-0.3218,0.7510,0.4913,0.95
29.725643,-0.2940,0.7051,0.4803,0.90
29.740860,-0.1941,0.6552,0.4847,0.84
29.762126,-0.1951,0.5920,0.4185,0.75
29.762317,-0.1951,0.5920,0.4185,0.75
29.769280,-0.2390,0.5873,0.4232,0.76
29.779958,-0.3280,0.5746,0.4456,0.80
29.793601,-0.4342,0.5360,0.4708,0.84
29.803003,-0.4919,0.4772,0.5179,0.86
29.814319,-0.4953,0.4430,0.6929,0.96
29.824982,-0.4252,0.4603,0.9247,1.12
29.836726,-0.3761,0.5241,0.8712,1.08
29.853256,-0.0404,0.4676,0.8944,1.01
29.856922,0.0370,0.4432,0.9188,1.02
29.857185,0.0370,0.4432,0.9188,1.02
29.869061,0.0592,0.4386,0.8194,0.93
29.881324,0.0170,0.4483,0.7454,0.87
29.889930,-0.5083,0.3731,0.7510,0.98
29.901831,-0.2224,0.5006,0.8348,1.00
29.913311,0.1159,0.3936,0.7576,0.86
29.924491,0.0070,0.4217,0.8734,0.97
29.936218,0.0148,0.4693,0.8715,0.99
29.948388,0.1382,0.3807,0.9819,1.06
29.959390,0.1772,0.3372,0.9890,1.06
29.960010,0.1772,0.3372,0.9890,1.06
29.969985,0.2202,0.3638,0.9987,1.09
29.985064,0.1215,0.4156,0.8956,0.99
30.016477,0.0253,0.4464,0.7190,0.85
30.016736,0.0253,0.4464,0.7190,0.85
30.016947,0.0253,0.4464,0.7190,0.85
30.024736,0.0544,0.4562,0.8507,0.97
30.035780,0.0658,0.4300,1.0420,1.13
30.048288,0.0189,0.3934,1.0539,1.13
30.059203,-0.0016,0.3526,1.0745,1.13
30.070156,-0.0192,0.3367,1.1133,1.16
30.081392,-0.0788,0.3221,1.1043,1.15
30.091978,-0.0267,0.2737,1.0063,1.04
30.103546,-0.0746,0.3257,0.9704,1.03
30.104288,-0.0702,0.3367,0.9652,1.02
30.119164,-0.0324,0.3504,0.9115,0.98
30.138013,-0.0267,0.3797,0.9010,0.98
30.138196,-0.0267,0.3797,0.9010,0.98
30.146346,-0.0101,0.3970,0.9039,0.99
30.158239,0.0769,0.3980,0.8878,0.98
30.169617,0.1601,0.3768,0.8942,0.98
30.181166,0.2014,0.3396,0.8272,0.92
30.192039,0.1887,0.3601,0.8363,0.93
30.203394,0.1457,0.4093,0.8485,0.95
30.214966,0.0825,0.3413,0.2392,0.42
30.226750,-0.0702,0.4080,0.4464,0.61
30.227364,-0.0702,0.4080,0.4464,0.61
30.241502,-0.0260,0.2949,0.5705,0.64
30.265319,0.0661,0.3404,1.8535,1.89
30.265659,0.1110,0.3374,1.7394,1.78
30.269959,0.1477,0.3340,1.6080,1.65
30.281752,0.2569,0.3252,1.3283,1.39
30.291626,0.2930,0.3127,1.3175,1.39
30.303640,0.2557,0.2983,1.1314,1.20
30.315019,0.1594,0.3093,0.8893,0.95
30.325639,0.0917,0.3477,0.8231,0.90
30.337609,0.0505,0.3863,0.7757,0.87
30.348285,0.0563,0.3917,0.7642,0.86
30.359510,0.0773,0.3834,0.7752,0.87
30.370733,0.0619,0.3775,0.7986,0.89
30.371247,0.0619,0.3775,0.7986,0.89
30.386408,0.0627,0.3526,0.8458,0.92
30.404714,0.0595,0.3286,1.0026,1.06
30.404918,0.0595,0.3286,1.0026,1.06
30.413643,0.0636,0.3250,1.0026,1.06
30.424540,0.0468,0.3079,0.9897,1.04
30.438070,0.0551,0.2974,1.0117,1.06
30.448628,0.0487,0.2820,1.0236,1.06
30.459425,0.0519,0.2705,1.0046,1.04
30.471343,0.0321,0.2759,0.9745,1.01
30.481975,0.0148,0.2905,0.9198,0.96
30.493357,-0.0062,0.3088,0.8590,0.91
30.494171,-0.0062,0.3088,0.8590,0.91
30.503910,-0.0114,0.3186,0.8126,0.87
30.519786,0.0013,0.3272,0.7806,0.85
30.547104,-0.0387,0.2944,0.8658,0.92
30.547395,-0.0387,0.2944,0.8658,0.92
30.547591,-0.0387,0.2944,0.8658,0.92
30.558325,-0.0666,0.2998,0.8920,0.94
30.570199,-0.0714,0.3035,0.9242,0.98
30.581791,-0.0485,0.2949,0.9408,0.99
30.592358,-0.0417,0.2920,0.9418,0.99
30.603664,-0.0265,0.2869,0.9379,0.98
30.615337,-0.0187,0.2839,0.9753,1.02
30.626661,-0.0280,0.2725,0.9948,1.03
30.642746,-0.0595,0.2705,0.9755,1.01
30.643265,-0.0595,0.2705,0.9755,1.01
30.663786,-0.1101,0.2842,0.9618,1.01
30.664033,-0.1101,0.2842,0.9618,1.01
30.669912,-0.1130,0.2764,0.9633,1.01
30.680822,-0.1103,0.2656,0.9672,1.01
30.693694,-0.0976,0.2673,0.9807,1.02
30.705020,-0.0922,0.2620,0.9929,1.03
30.717013,-0.1027,0.2512,0.9999,1.04
30.727235,-0.1062,0.2487,1.0244,1.06
30.737998,-0.1008,0.2497,1.0070,1.04
30.755856,-0.0952,0.2478,0.9396,0.98
30.756021,-0.0952,0.2478,0.9396,0.98
30.771125,-0.1269,0.2346,0.9152,0.95
30.781694,-0.1726,0.2390,0.9211,0.97
30.792269,-0.1821,0.2485,0.9452,0.99
30.803651,-0.1428,0.2465,0.9748,1.02
30.804098,-0.1428,0.2465,0.9748,1.02
30.815805,-0.0824,0.2285,1.0388,1.07
30.826923,-0.0534,0.2265,1.0679,1.09
30.842837,-0.1049,0.2375,1.0420,1.07
30.866345,-0.2080,0.2192,0.9174,0.97
30.866569,-0.2080,0.2192,0.9174,0.97
30.877318,-0.2041,0.2150,0.9073,0.95
30.879016,-0.1946,0.2163,0.9147,0.96
30.893363,-0.1381,0.2111,0.9735,1.01
30.902495,-0.0978,0.1886,1.0486,1.07
30.914971,-0.1037,0.1865,1.0598,1.08
30.927238,-0.1376,0.2202,0.9987,1.03
30.937699,-0.1684,0.2180,1.0275,1.06
30.948750,-0.1628,0.2192,1.0170,1.05
30.949204,-0.1628,0.2192,1.0170,1.05
30.959701,-0.1518,0.2299,1.0190,1.06
30.971573,-0.1533,0.2334,1.0112,1.05
30.986286,-0.1582,0.2424,0.9931,1.03
31.006689,-0.2038,0.2028,1.0068,1.05
31.006872,-0.2038,0.2028,1.0068,1.05
31.014617,-0.2281,0.2080,0.9819,1.03
31.025724,-0.2405,0.2255,0.9518,1.01
31.038935,-0.2149,0.2417,0.9176,0.97
31.049274,-0.1970,0.2363,0.9445,0.99
31.061154,-0.1799,0.2290,1.0075,1.05
31.071486,-0.1885,0.2238,1.0102,1.05
31.072616,-0.1924,0.2234,1.0046,1.05
31.083526,-0.1921,0.2360,0.9526,1.00
31.094236,-0.1731,0.2502,0.9049,0.95
31.109459,-0.1372,0.2742,0.8226,0.88
31.139406,-0.2009,0.2678,0.8226,0.89
31.139682,-0.2009,0.2678,0.8226,0.89
31.139872,-0.2009,0.2678,0.8226,0.89
31.149131,-0.2271,0.2568,0.8585,0.92
31.160523,-0.2471,0.2502,0.8988,0.97
31.171749,-0.2412,0.2485,0.9198,0.98
31.183188,-0.2110,0.2588,0.9169,0.98
31.194547,-0.2134,0.2583,0.8756,0.94
31.195253,-0.2134,0.2583,0.8756,0.94
31.204841,-0.2266,0.2502,0.8734,0.94
31.217177,-0.2752,0.2422,0.9015,0.97
31.228166,-0.3358,0.2436,0.7889,0.89
31.244470,-0.3641,0.2238,0.8995,1.00
31.254009,-0.3429,0.2202,0.9521,1.04
31.281802,-0.2473,0.2197,0.9655,1.02
31.282090,-0.2473,0.2197,0.9655,1.02
31.282236,-0.2473,0.2197,0.9655,1.02
31.293483,-0.2728,0.2001,1.0505,1.10
31.303840,-0.2996,0.2024,1.1250,1.18
31.315691,-0.3218,0.1733,1.0615,1.12
31.326372,-0.3558,0.1652,0.9301,1.01
31.338454,-0.3602,0.2004,0.8563,0.95
31.339661,-0.3548,0.2038,0.8658,0.96
